dataset,eligibility_threshold_families,reservoir_size,feasible,N,mean_band_gap_eV,mean_Ehull_eV_atom,mean_consensus_C,mean_formula_sensitivity_V,mean_SII,avg_rule_regret,worst_rule_regret,selected_min_family_support,selected_mean_family_support,seed_worst_rule_regret,accepted_swaps,dNN_TV
MP,1,63,True,25.0,1.3557519999999996,0.01806075112372688,0.9074759030613722,0.07200642560543614,0.8500818787903529,0.03120192307692307,0.08730769230769231,2.0,3.72,0.08750000000000002,1.0,0.016443001443001447
MP,2,39,True,25.0,1.3557519999999996,0.01806075112372688,0.9074759030613722,0.07200642560543614,0.8500818787903529,0.03120192307692307,0.08730769230769231,2.0,3.72,0.08750000000000002,1.0,0.016443001443001447
MP,3,33,True,25.0,1.3575159999999997,0.017873302976726638,0.9108910508362219,0.07050522256677116,0.8533104507022848,0.02794471153846151,0.08538461538461517,3.0,3.76,0.08750000000000002,1.0,0.010443001443001445
MP,4,20,False,,,,,,,,,,,,,
